CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;
EU28.1.0.0.0.UWCD;European Union;01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3535.463;3693.542;3886.182;4043.624;4287.202;4618.167;4815.165;4974.605;5036.219;5240.001;5449.461;5727.072;6039.635;6147.558;5958.348;6135.916;6270.544;6424.561;6480.935;6677.591;6987.553;7067.333;7282.230;7584.299;7880.905;8141.547;8404.584                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
EU27.1.0.0.0.UWCD;European Union excluding UK;01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3068.709;3195.534;3251.673;3357.922;3526.976;3738.453;3901.591;4041.493;4143.833;4271.468;4435.661;4642.859;4891.953;5147.109;5073.097;5190.521;5316.932;5384.811;5443.833;5555.366;5707.056;5886.437;6131.114;6394.099;6624.188;6825.754;7036.438                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
EU15.1.0.0.0.UWCD;European Union (15 countries);01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3068.785;3211.844;3219.643;3302.585;3411.355;3554.967;3732.639;3872.342;4115.020;4422.319;4593.099;4741.827;4803.873;4991.381;5159.651;5405.252;5671.053;5715.780;5576.295;5729.725;5854.181;6001.276;6052.588;6235.174;6525.291;6577.970;6742.418;6992.004;7242.794;7460.154;7679.830                                                                                                                                                                                                                                                                                                                                                                                                                                               
EA19.1.0.0.0.UWCD;Euro area;01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2808.995;2906.031;2945.605;3035.149;3191.885;3363.854;3501.541;3624.562;3723.121;3831.264;3953.199;4122.793;4318.082;4512.804;4499.069;4569.102;4666.888;4713.705;4759.444;4859.597;4989.303;5134.755;5325.407;5541.549;5729.413;5886.583;6046.067                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
EA12.1.0.0.0.UWCD;Euro area (12 countries);01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2426.955;2576.251;2614.671;2672.456;2784.568;2879.051;2915.003;3002.232;3158.042;3326.359;3461.665;3581.573;3676.739;3780.876;3896.596;4058.093;4241.151;4425.125;4416.678;4487.016;4581.551;4625.935;4670.436;4767.147;4891.672;5031.303;5213.802;5420.365;5599.586;5749.797;5902.531                                                                                                                                                                                                                                                                                                                                                                                                                                                    
DU15.1.0.0.0.UWCD;EU15 (including D_W West-Germany);01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;147.148;162.836;179.883;198.923;220.490;241.607;262.574;278.283;301.480;336.268;387.398;437.032;491.056;571.743;678.931;788.692;898.585;993.250;1086.847;1225.871;1390.058;1533.976;1651.662;1732.008;1845.825;1967.985;2063.685;2171.096;2337.025;2540.124;2762.263;2971.879;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                       
DA12.1.0.0.0.UWCD;EA12 (including D_W West-Germany);01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;97.676;109.544;123.094;138.743;154.820;170.073;185.256;197.727;221.013;248.884;289.292;330.081;375.052;449.121;534.006;616.037;711.069;794.202;869.860;972.919;1080.009;1174.758;1277.820;1350.226;1434.861;1521.271;1630.597;1722.409;1819.814;1970.747;2164.785;2330.050;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                          
BEL.1.0.0.0.UWCD;Belgium;01 Compensation of employees;Compensation of employees: total economy ;Mrd EURO-BEF;6.2194;6.5247;7.1690;7.8877;8.8938;9.8429;10.7887;11.5529;12.2763;13.6130;15.2836;17.4144;20.0271;23.1413;27.9794;32.1203;37.0121;40.1703;43.1271;46.1592;50.9734;53.3076;56.2334;58.6764;62.8526;66.1541;68.9220;70.7190;73.6945;79.0451;85.1976;91.6780;96.2754;99.6123;103.4726;106.5048;108.6395;112.8635;116.8765;122.9643;128.5636;135.7096;141.9848;144.6686;148.8507;153.9854;161.3932;170.1056;179.6282;180.9057;184.7111;193.1709;199.8060;203.6058;206.2012;208.1279;211.8140;219.2790;226.3712;233.0184;239.1999;246.1164                                                                                                                                                                                                                                                                                                                                         
BGR.1.0.0.0.UWCD;Bulgaria;01 Compensation of employees;Compensation of employees: total economy ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.37990;0.65799;5.96921;9.23344;9.34916;9.96802;11.04476;11.74600;12.68486;13.84657;15.70339;17.40729;20.42507;24.43126;25.85067;27.17078;28.56231;30.21385;32.49939;34.25022;36.53802;39.34773;43.62006;48.23805;52.57947;56.26004;59.35434                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
CZE.1.0.0.0.UWCD;Czechia;01 Compensation of employees;Compensation of employees: total economy ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;459.428;548.826;620.095;728.429;797.322;837.129;861.966;915.185;988.438;1060.939;1118.585;1212.333;1299.183;1394.004;1513.057;1616.737;1568.402;1591.106;1626.392;1664.701;1676.183;1734.660;1821.089;1928.147;2089.199;2290.914;2439.823;2574.014;2702.714                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
